,PV(kW),Load(kW)
550,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   12.2  22.3  37.   26.3  46.5  64.3  64.4 142.9 147.
 279.7 277.1 285.9 331.  416.5 632.4 638.6 501.4 656.1 621.3 307.4 860.4
 853.5 983.6 778.9 761.8 735.8 810.5 694.6 789.2 388.8 790.4 891.1 546.3
 582.6 548.6 843.8 613.7 488.  583.7 797.7 828.5 615.3 639.1 714.4 814.
 493.7 306.  711.1 699.4 571.9 591.6 335.7 315.9 196.6 113.6 102.  135.
 278.5 287.9  96.4  78.2  70.3  35.8  26.9  16.6  26.   26.   26.3   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[110.1 111.6 138.6 101.6  96.9 115.2 123.6 117.4 145.   81.7  78.6  81.1
 109.8  95.8 104.7  97.7  64.8 117.4  82.2 110.3 107.2  83.2 103.   94.8
 139.5 190.  176.2 235.1 226.5 310.2 393.7 366.7 342.7 443.5 320.5 208.4
 289.2 331.9 241.4 286.6 311.7 404.8 300.9 234.3 261.9 319.4 278.4 270.7
 338.8 424.1 223.8 238.2 261.4 192.9 267.2 304.5 315.8 271.1 339.7 365.
 321.9 337.1 263.2 311.9 363.8 384.8 300.2 400.3 661.6 461.7 536.8 592.5
 613.9 643.4 505.1 465.  503.1 597.9 649.4 467.4 551.6 559.2 497.8 413.8
 630.9 642.  548.7 600.5 635.4 777.6 480.4 373.9 340.3 354.1 347.3 221.2]"
551,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   10.8  24.   30.8  27.8  45.1  67.5  57.9 119.4 138.2
 240.3 264.6 296.2 267.  377.3 504.1 662.3 536.2 556.1 699.5 356.6 791.6
 724.2 842.6 855.4 914.7 685.4 756.3 756.3 673.1 447.1 690.2 709.6 361.1
 615.4 544.7 751.8 571.9 708.5 756.3 684.  689.7 680.8 718.3 613.5 701.9
 387.6 396.5 608.1 645.1 559.9 466.8 380.7 326.8 188.3  97.4 106.7 149.9
 302.8 228.7 102.2  87.7  65.9  35.9  41.6  16.6  19.6  21.2  20.8   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[114.1 125.6 137.8 107.   82.1 122.5 127.8 127.3 152.9  94.9  81.6  87.5
 105.7 104.1  91.8 104.9  84.  101.4  84.3 103.3 105.6  94.5 114.8  76.8
 152.  172.3 191.2 221.  257.4 354.  370.  355.1 370.8 364.8 295.  256.8
 302.4 422.3 303.5 244.3 401.5 402.8 295.2 282.2 283.8 247.7 276.3 317.4
 324.5 364.9 250.8 210.  291.6 226.5 284.6 300.7 250.  303.1 373.4 327.5
 379.6 368.3 289.9 367.3 387.3 395.9 331.1 390.5 515.5 439.  480.5 515.9
 396.9 577.1 541.7 436.8 462.1 633.1 663.  475.5 548.3 589.3 595.6 476.5
 781.6 578.6 586.5 593.1 570.4 731.3 457.6 439.3 401.9 383.3 361.3 220.6]"
552,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   12.7  22.   32.   26.6  48.1  61.7  74.2 111.  124.9
 256.4 366.8 299.2 392.8 430.6 709.6 614.3 409.3 656.2 667.9 329.5 823.9
 692.3 920.6 682.1 919.1 689.  954.4 772.6 725.3 434.6 667.4 755.1 439.2
 632.3 448.6 819.2 566.9 618.1 742.8 745.9 833.2 730.7 605.5 743.8 732.4
 521.5 372.9 619.6 592.3 587.4 491.  413.7 296.2 186.  123.  141.6 141.5
 294.4 247.3  94.5  89.6  68.9  37.7  39.7  17.4  24.6  26.6  24.3   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[109.  137.4 127.  102.3  92.4 128.3 126.4 103.8 124.7  86.9  87.4  98.8
 114.4  90.7  93.9 104.3  92.7 120.9  66.5  96.1 117.5  91.1 103.8  84.1
 158.6 160.6 194.2 210.8 286.1 341.2 405.7 428.7 322.4 485.6 336.5 249.4
 287.4 424.7 265.3 220.9 281.6 400.  324.2 261.9 268.3 262.1 273.7 254.5
 248.6 330.6 244.6 236.8 248.5 185.8 228.1 236.9 243.6 283.7 254.7 293.2
 315.5 362.6 280.6 318.2 345.4 412.9 359.2 382.7 549.9 456.8 569.8 467.2
 501.5 569.8 592.5 477.5 422.5 493.4 759.3 471.2 600.7 492.4 586.5 460.8
 741.6 695.1 531.  660.  632.1 709.8 406.6 339.4 412.9 337.9 305.4 252.4]"
553,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   11.5  23.2  32.1  25.2  49.3  53.   74.5 137.1 131.7
 310.3 328.2 305.2 310.5 397.7 677.1 533.3 520.9 717.7 608.4 348.6 755.4
 826.6 997.2 761.4 758.1 748.6 742.9 632.6 714.2 406.6 827.  758.2 485.9
 581.5 442.  886.8 474.  648.1 782.  761.9 674.3 655.2 833.  811.7 677.7
 483.8 396.9 498.3 610.7 518.8 519.3 292.6 309.2 184.4 123.8 118.9 122.2
 304.5 244.3 123.9  84.3  59.2  39.6  35.3  12.5  21.7  26.3  25.    0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[103.7 161.3 169.2  97.9  84.1 134.2 146.8 123.3 122.4  94.9  80.7  92.4
  99.9  94.  103.9 105.6  61.1 124.7  90.8 111.8 104.2  86.1  88.8  83.4
 165.3 177.9 159.9 199.1 300.6 272.3 354.9 390.3 301.3 447.4 305.9 260.
 323.6 419.2 315.6 270.6 329.7 368.2 324.  224.9 348.3 248.1 264.2 288.
 324.2 343.8 273.4 207.5 243.5 211.8 253.6 228.7 294.6 294.1 351.7 330.6
 342.5 370.9 352.2 399.6 354.2 420.7 310.7 470.2 586.1 375.9 550.6 589.5
 491.8 604.2 498.3 431.1 463.  646.5 645.2 462.9 529.7 528.1 630.8 380.1
 521.1 667.9 628.9 532.2 642.  760.4 332.  449.5 405.9 429.7 297.4 230.2]"
554,"[   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
    0.     0.     0.     0.     0.    11.6   24.7   38.1   25.2   44.7
   62.5   65.2  136.3  129.9  277.6  349.4  320.3  287.5  451.7  543.9
  676.3  414.3  547.5  637.5  317.8  951.1  777.  1010.7  793.9  842.9
  770.5  857.1  758.9  579.4  416.8  835.6  822.6  554.1  643.6  384.3
  704.6  513.9  755.5  742.9  697.8  815.1  796.1  705.8  724.   798.5
  417.   360.   538.7  603.6  464.5  463.   373.1  311.9  193.8  114.4
  114.3  187.   282.7  266.3  103.5   75.2   55.2   31.9   42.8   15.7
   25.7   22.4   25.2    0.     0.     0.     0.     0.     0.     0.
    0.     0.     0.     0.     0.     0. ]","[ 92.8 144.7 145.7 103.3  78.3 130.7 131.3 143.4 136.2  82.9  80.7  79.2
 102.8  79.   95.2 104.3  83.7  96.9  92.6  87.8 106.8  81.8 100.   98.5
 132.  158.7 242.2 222.4 258.2 312.4 356.2 387.9 300.3 455.7 309.7 253.3
 290.2 437.4 301.4 274.5 365.2 435.1 230.6 242.1 298.6 230.3 303.4 278.4
 339.8 311.6 223.8 232.7 238.  236.8 249.8 287.  255.3 301.5 352.6 434.8
 336.4 358.5 298.6 335.  420.7 364.1 370.9 402.4 644.2 483.9 613.1 648.3
 417.  544.5 530.3 386.9 372.2 575.6 677.6 449.7 653.6 574.9 593.6 445.5
 689.7 536.1 567.2 593.6 550.5 699.5 358.1 460.8 332.3 419.3 331.1 249.7]"
555,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   11.8  24.3  32.8  27.5  47.2  57.7  65.5 129.  118.2
 322.9 314.3 308.5 341.  452.2 681.3 544.  444.7 727.9 716.2 319.6 687.9
 853.8 789.8 671.1 795.8 883.8 718.9 672.6 747.6 411.5 790.8 691.9 508.2
 552.1 471.  818.4 630.2 674.4 698.7 740.2 649.7 657.7 592.9 930.1 713.5
 481.8 292.6 701.1 670.2 625.8 544.5 307.2 272.3 161.2 102.4 131.3 152.1
 291.2 253.9  89.   76.2  67.6  33.6  36.8  14.1  19.1  27.6  25.3   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[109.7 129.7 137.6 110.2  94.4  95.  136.5 120.2 119.2  94.3  90.6  87.2
 102.7 111.1  97.1 106.3  87.6 108.8  75.3  99.5  86.6  94.7 103.5  83.7
 159.2 181.9 216.2 207.3 255.5 341.6 422.8 363.8 360.9 476.9 331.1 249.8
 304.2 379.1 332.3 194.7 388.9 445.4 285.1 275.  294.3 264.3 352.6 360.4
 320.8 342.8 203.3 269.5 276.5 220.3 307.5 198.1 286.  265.5 320.3 336.6
 259.  415.  287.9 355.7 404.2 408.5 334.6 445.5 603.8 515.9 571.2 626.7
 543.4 566.2 563.9 460.1 441.  639.5 625.1 487.3 537.8 575.  629.8 460.
 750.8 661.9 682.9 567.9 608.4 606.3 379.5 407.7 349.1 426.1 277.  190.1]"
556,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   12.2  19.3  35.2  24.4  40.4  56.6  70.5 143.8 170.1
 283.6 344.1 294.3 305.8 417.1 598.3 618.9 492.9 729.3 688.3 251.4 752.2
 852.5 901.1 690.1 824.7 761.8 665.  617.7 659.3 463.4 785.8 700.5 428.2
 649.1 343.  631.5 527.3 563.4 817.9 633.  708.6 678.4 537.4 709.5 762.7
 463.1 309.3 610.1 489.7 544.4 549.5 328.  319.7 174.1 101.8 118.2 184.8
 332.  285.7  89.7  75.   60.   35.9  40.9  15.5  23.7  25.   24.4   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[125.8 138.1 129.6  93.8  76.7 149.9 137.7 103.5 136.5 101.   94.3  95.7
 112.1  97.3  93.  111.1  89.4 134.5  79.3 107.7 112.   71.  114.1  89.7
 137.9 178.  130.  187.  315.7 373.4 351.7 394.7 335.8 409.1 362.8 221.3
 270.7 328.  309.5 276.  352.8 385.  250.4 259.  317.2 324.9 354.5 314.8
 272.7 362.7 193.6 216.3 253.6 223.1 232.7 252.8 303.7 327.3 355.2 372.7
 332.7 330.8 266.1 347.7 403.6 339.1 367.1 370.3 602.  449.5 650.4 709.5
 524.  556.9 546.4 449.6 459.2 647.7 660.  474.8 566.6 519.3 523.  444.1
 666.6 638.4 558.2 588.  572.  689.4 495.5 415.8 342.7 336.4 284.6 233.1]"
557,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    9.1  18.7  34.1  30.   42.4  59.   60.8 125.5 129.3
 290.2 389.5 233.1 326.3 397.8 627.7 535.8 456.8 580.5 529.1 354.8 760.
 760.6 894.9 821.9 627.  813.3 831.7 796.8 781.3 467.6 806.2 864.2 496.8
 601.1 502.3 894.5 543.8 642.8 692.7 852.9 773.1 746.7 803.  746.6 669.4
 488.2 312.  600.3 558.7 588.5 569.5 383.7 255.3 184.4  91.5 130.5 186.2
 273.9 261.6 113.1  81.1  62.4  36.7  40.1  16.6  26.7  27.2  20.1   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[ 98.5 140.  144.4  88.   73.3 121.5 129.2 130.  133.   97.1  92.1  84.1
 122.4  80.9  89.4 107.1  94.4 116.8  77.7 122.4 124.   96.1 110.2  94.1
 139.1 153.1 195.8 215.1 260.7 372.3 361.2 323.5 298.5 492.  321.7 263.3
 326.3 372.4 316.6 228.1 369.9 382.9 229.8 235.6 299.3 298.2 305.9 299.6
 308.9 353.3 212.7 267.  265.7 236.  263.9 238.9 272.1 235.4 346.7 310.5
 302.4 306.4 282.4 316.5 446.1 399.5 346.3 331.1 657.  448.2 571.5 562.7
 462.2 589.4 581.2 418.  574.8 478.7 683.5 482.7 604.9 533.5 609.3 472.3
 670.6 656.4 609.7 496.2 520.5 742.5 495.1 424.7 390.9 365.  295.2 228.4]"
558,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   11.7  24.1  27.7  27.3  44.4  63.8  65.2 128.8 147.6
 294.1 323.3 312.1 308.8 435.  636.1 577.8 453.7 572.1 613.  390.4 751.8
 853.  817.8 843.6 826.4 750.1 685.1 772.1 591.4 421.9 802.5 686.3 461.7
 547.4 515.5 778.  575.4 616.6 795.2 711.7 794.3 776.  711.3 776.4 741.5
 453.4 350.  599.3 555.5 497.6 624.9 356.  322.8 169.2  99.2 139.7 147.6
 241.8 246.9  96.2  86.7  71.5  31.7  31.8  13.1  19.3  26.6  22.6   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[103.6 131.3 153.8 102.8  83.9 144.5 153.2 127.8 159.7  85.3  86.1  87.8
 114.9  88.2  99.   85.2  79.2 111.7  80.7 101.8 100.1  82.5 104.3  77.5
 152.8 164.9 197.1 218.7 252.6 297.  454.7 364.8 341.2 437.6 353.8 226.4
 286.9 354.6 263.6 240.4 287.4 505.4 291.  286.7 349.7 255.  308.9 329.7
 331.3 291.2 225.  242.5 232.2 282.5 306.3 260.  230.8 287.7 288.  346.7
 305.4 357.1 285.9 397.5 358.6 413.8 361.  449.7 608.8 439.8 546.1 605.
 594.1 715.8 609.9 502.2 459.2 545.9 681.8 504.1 603.7 511.7 595.4 513.3
 731.1 651.4 557.3 653.7 659.9 621.5 394.9 409.5 383.6 404.2 347.4 229.9]"
559,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   13.5  22.2  33.9  30.1  42.   53.8  57.9 108.1 130.8
 279.7 336.2 292.5 373.5 415.5 592.5 630.8 505.7 726.4 582.8 295.1 844.
 886.1 798.6 559.  906.2 808.4 982.  679.1 748.3 437.7 933.9 729.7 462.8
 541.1 498.3 863.3 651.5 711.9 693.6 809.8 717.3 683.4 767.1 716.8 712.1
 479.5 316.9 731.9 665.5 479.3 495.2 305.2 277.9 141.3 106.5 116.8 156.1
 326.1 229.2 107.6  82.9  77.6  36.9  38.   16.1  18.9  24.7  16.7   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[116.6 119.3 136.   93.3  88.4 119.8 149.4 141.9 121.4  80.5  87.8  84.5
 119.7 100.6 102.1 106.6  70.  112.3  95.3 106.  113.5  87.4  96.6  90.4
 171.  164.3 189.8 214.2 281.2 322.  376.4 436.2 350.8 373.1 363.6 274.7
 367.5 373.3 330.5 264.  355.4 460.3 299.5 236.3 260.3 257.1 358.8 296.
 290.8 349.8 218.5 264.4 273.8 251.5 249.8 275.4 253.2 280.5 320.3 434.2
 335.5 367.1 338.6 386.3 463.4 287.4 329.5 476.5 618.4 464.4 513.1 586.6
 483.  656.4 601.2 476.3 452.7 511.1 607.7 467.6 618.1 457.1 499.8 394.4
 690.9 644.2 621.4 505.4 515.3 736.1 408.6 393.1 379.3 335.5 332.5 247.3]"
560,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   11.1  22.7  32.6  27.8  41.3  60.5  72.7 132.6 122.7
 244.  271.2 293.4 430.6 440.8 734.9 688.1 574.6 766.7 613.2 319.9 629.4
 799.9 999.5 743.3 849.4 685.6 649.2 541.8 842.9 398.3 794.3 879.7 411.2
 522.4 466.2 720.7 475.6 768.8 667.  736.3 756.  680.1 690.  779.4 720.5
 460.  332.5 706.2 480.3 538.4 547.5 331.7 313.5 150.6 101.4 126.4 146.2
 292.9 252.4  86.5  84.9  66.   36.   37.9  12.8  22.5  28.2  20.5   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[110.9 129.7 143.1 113.5  91.8 133.1 142.7 128.4 133.   97.4  62.5  93.4
  98.3  94.4  88.5  87.3  77.8 144.6  84.5  91.4 113.   68.8 132.7  76.2
 145.3 177.2 167.9 220.5 275.9 408.7 439.3 380.7 330.6 346.4 305.9 257.6
 293.7 395.  283.3 268.  331.2 405.  324.3 264.1 289.7 323.5 283.7 296.5
 287.9 326.1 223.1 246.4 291.1 254.7 269.2 242.4 273.  264.2 272.2 386.8
 321.7 352.3 309.8 337.1 358.6 400.  299.2 391.2 560.2 512.1 610.5 486.3
 479.4 641.7 548.6 453.5 524.6 567.8 702.4 498.6 592.8 532.4 504.3 363.9
 735.3 629.4 632.3 484.2 620.3 702.5 441.6 455.2 432.  355.8 358.8 225.2]"
561,"[   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
    0.     0.     0.     0.     0.    12.1   21.8   37.7   31.3   46.
   60.3   65.9  130.   122.5  271.   317.9  283.5  293.5  519.7  643.7
  594.4  517.4  605.2  653.5  374.9  765.6  533.2 1045.8  733.8  797.
  728.3  812.8  783.6  766.2  509.   806.4  708.9  503.8  566.5  474.7
  774.9  576.2  671.5  767.2  762.4  864.4  816.8  714.7  754.8  714.7
  503.1  361.5  639.3  603.1  507.   535.2  370.2  302.9  132.4  119.4
  132.3  150.7  308.7  286.5   89.7   83.7   59.6   34.3   35.4   17.9
   21.6   26.3   19.7    0.     0.     0.     0.     0.     0.     0.
    0.     0.     0.     0.     0.     0. ]","[ 88.2 137.2 128.4 103.5  88.2 107.2 152.  103.3 130.6  83.7  88.2  77.7
  99.4  85.9 110.7  63.8  94.5 116.9  90.6 101.  118.1  89.3 118.8  77.4
 167.9 144.7 191.8 200.7 263.8 354.3 299.4 378.1 308.  422.6 369.6 204.4
 295.4 416.2 294.4 259.2 323.8 447.4 275.2 226.4 303.8 262.5 306.4 308.2
 294.9 343.9 232.6 212.3 267.1 245.5 239.4 246.  308.5 277.2 377.1 379.9
 378.5 312.2 295.9 341.9 402.1 426.5 316.9 408.5 596.6 483.3 618.5 650.5
 533.6 656.2 562.9 461.6 459.6 586.6 667.6 454.6 509.  625.1 628.8 404.7
 559.9 759.  568.6 649.1 555.4 738.3 415.4 453.  412.2 380.3 330.6 267.6]"
562,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   12.4  23.3  29.4  21.   47.8  70.6  79.  134.  152.
 274.  345.5 282.3 350.9 460.7 603.9 591.4 556.9 767.7 596.7 364.6 771.5
 758.3 896.3 715.9 790.8 770.2 864.3 814.  921.7 499.1 713.2 708.1 446.2
 520.4 465.  952.6 625.2 681.  847.  727.7 804.2 713.  902.  711.  743.1
 449.6 360.1 740.4 530.8 506.3 604.9 332.7 297.8 185.4 128.7 114.6 148.2
 282.3 228.2 108.2  83.2  63.5  31.1  29.5  14.1  18.   22.7  24.6   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[115.  111.5 157.5 111.2  77.6  84.  130.2 130.  129.8  99.4  89.   93.8
 105.6 105.4  96.  114.8  84.4 109.8  85.1  97.5 118.2  82.2  89.1  62.1
 137.7 190.6 211.9 215.6 268.4 379.4 365.4 404.3 273.8 377.8 262.9 260.7
 255.1 372.1 291.5 324.8 349.2 356.8 260.  257.2 355.9 282.5 335.4 337.5
 312.6 333.8 239.4 248.4 226.  211.9 303.3 244.7 316.1 288.4 361.8 389.5
 311.4 328.6 248.7 347.5 456.5 411.1 365.  410.9 599.7 420.9 630.8 526.3
 645.4 723.  595.  508.7 386.3 598.6 668.6 363.9 507.3 578.7 578.8 420.4
 788.3 702.6 607.7 516.5 686.9 730.7 425.8 470.7 376.2 310.8 324.3 243.9]"
563,"[   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
    0.     0.     0.     0.     0.     9.5   21.3   35.3   29.7   41.7
   62.8   54.4  114.9  140.8  221.7  373.6  312.6  347.1  405.2  743.5
  606.4  525.8  617.8  593.5  348.4  792.6  770.4 1004.7  753.8  855.5
  768.4  747.3  704.8  884.4  543.9  929.2  845.1  444.5  658.1  459.4
  766.9  641.6  632.9  768.1  780.8  738.6  739.2  852.1  696.4  712.1
  497.8  342.6  536.9  570.1  650.7  468.1  366.8  283.7  156.4  119.4
  142.1  142.8  281.8  283.7   93.4   79.3   56.2   31.4   35.6   17.1
   24.3   25.1   18.8    0.     0.     0.     0.     0.     0.     0.
    0.     0.     0.     0.     0.     0. ]","[115.7 146.6 140.6 112.1  87.6 145.4 139.3 102.2 106.   88.2  87.2  96.
 102.4  86.2  96.8 107.2  91.7  94.2  85.6 113.6 111.3  76.7 119.7  86.1
 162.3 190.3 173.5 232.  239.8 354.4 408.2 318.2 359.1 529.  292.8 257.3
 315.  430.3 308.6 244.1 306.8 356.9 305.8 301.4 279.  271.2 277.3 290.
 329.2 322.6 233.7 241.4 267.1 219.7 291.5 234.6 287.2 282.5 323.9 354.6
 332.7 317.1 281.1 350.7 440.9 329.1 358.  429.4 632.3 427.2 602.5 579.9
 527.9 659.5 622.1 473.4 473.  551.1 588.  440.8 654.6 438.4 576.1 563.8
 714.8 650.9 627.7 561.3 554.2 626.6 472.6 452.9 451.2 355.5 320.5 213.8]"
564,"[   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
    0.     0.     0.     0.     0.    10.2   20.    32.3   29.2   40.4
   52.8   68.8  129.4  123.7  243.3  335.2  321.1  307.8  369.1  626.2
  584.9  491.5  649.3  664.6  353.5  840.   737.9 1032.1  689.5  820.3
  745.1  883.8  707.2  738.7  414.5  801.9  729.5  481.   560.6  483.3
  845.   515.   656.9  804.7  680.6  693.9  713.8  767.3  790.7  734.7
  458.4  388.4  605.6  536.5  673.8  618.2  404.2  275.   201.7  113.3
  109.4  171.   317.3  237.3   98.9   70.3   67.4   34.1   37.2   14.4
   25.6   25.6   23.1    0.     0.     0.     0.     0.     0.     0.
    0.     0.     0.     0.     0.     0. ]","[115.8 123.5 151.4  93.5  92.6 105.4 122.8 127.5 132.8  88.4  86.8  95.6
 101.3 109.9 102.   91.   82.7 119.8  90.  127.6  81.9  91.6  97.3  70.1
 158.2 201.1 219.6 159.5 248.3 345.4 399.8 378.2 270.1 453.2 363.2 233.6
 317.9 368.6 320.  319.4 355.8 397.  286.8 243.1 254.3 238.2 324.1 269.5
 297.5 411.4 241.8 237.1 243.  264.5 292.  257.  281.4 331.2 294.2 378.9
 352.4 339.1 292.5 311.8 360.9 369.7 372.9 392.8 661.  407.2 606.  592.3
 549.5 684.8 622.1 483.2 403.5 543.5 727.1 445.6 612.7 543.3 556.1 426.6
 694.3 623.9 562.6 600.7 579.8 641.3 440.8 388.3 347.5 303.1 335.7 237.1]"
565,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   13.6  19.5  38.7  28.6  35.9  61.9  64.6 133.9 136.3
 287.3 299.9 329.7 339.9 498.8 561.2 648.3 456.8 708.6 551.1 310.6 936.8
 713.3 856.5 828.5 704.1 852.3 798.8 683.2 885.5 421.7 981.6 565.9 514.5
 635.4 442.7 695.  531.  596.  746.1 603.5 889.7 651.2 838.9 887.4 688.2
 436.  335.5 599.2 540.4 654.2 603.6 353.4 270.  162.5 121.8 136.  148.7
 316.2 301.   88.3  90.8  70.9  41.5  38.4  14.5  23.4  28.1  22.    0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[118.9 143.9 165.1 100.4  80.4 107.9 122.3 106.1 115.8  87.1  91.2  86.7
 117.8  90.6  85.6  91.9  89.1 117.1  90.1 108.8 119.6  98.4 100.7  82.5
 129.9 183.1 172.8 219.  248.6 329.  356.5 334.1 260.7 528.5 273.8 255.1
 264.8 439.3 311.7 261.7 367.2 440.5 266.  254.3 292.4 234.6 299.4 327.5
 280.2 366.  280.  263.1 264.3 248.  264.3 289.4 311.9 225.3 348.8 396.8
 337.9 250.1 277.6 415.3 411.9 374.5 304.5 415.6 571.7 448.  647.  596.7
 615.3 611.  662.7 431.7 416.5 453.4 660.3 455.9 546.8 546.3 628.3 392.7
 767.4 710.1 594.  510.  524.5 709.7 464.4 375.8 441.3 264.8 355.9 241.9]"
566,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   10.7  22.2  36.2  24.8  43.9  58.3  61.7 125.3 130.2
 301.4 300.  272.5 325.3 469.2 605.1 602.7 574.2 694.3 599.  338.9 882.8
 691.8 857.2 648.5 924.3 674.8 547.8 813.7 696.7 423.7 878.1 724.5 443.1
 697.2 423.3 866.4 596.8 653.6 668.2 779.6 842.1 647.3 814.1 761.  751.2
 522.3 334.6 599.2 555.5 710.2 612.4 309.5 269.9 161.   80.6 125.9 139.8
 319.3 280.   90.8  77.7  66.3  33.5  39.1  14.3  23.4  21.1  24.4   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[ 94.  136.6 149.7 104.9  89.3 157.3 139.2 125.3 115.6  96.3  82.4  95.4
 111.7 110.6  90.2  98.6  81.9 108.   89.1 123.3 105.9  77.2 120.3 115.2
 168.2 170.7 203.2 222.4 246.1 330.2 342.8 450.  253.4 462.7 253.7 270.1
 291.9 313.  337.6 272.9 349.1 419.7 346.  276.6 297.3 308.6 361.4 355.7
 340.4 371.8 242.1 259.3 228.4 261.  252.3 221.1 265.3 275.  332.3 374.
 313.1 273.1 332.4 352.2 337.1 448.5 386.4 373.4 651.7 409.8 580.9 613.1
 550.3 657.3 652.1 397.5 412.8 519.7 666.  388.  584.  586.  479.  336.1
 746.  711.6 488.4 463.  564.8 703.6 388.9 450.7 455.7 371.1 306.2 210.2]"
567,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   11.4  20.3  34.4  28.9  42.1  59.   68.9 118.  145.5
 263.3 300.1 312.1 331.6 437.9 676.  671.9 534.3 500.4 559.2 309.8 713.2
 742.5 892.2 807.  654.9 846.2 855.5 788.9 715.5 451.6 856.6 772.1 463.2
 610.  493.1 713.8 555.9 756.9 851.1 678.  609.6 732.9 768.2 714.4 728.8
 489.1 373.3 643.8 501.1 559.4 516.2 390.8 287.9 179.5  93.5 119.6 164.2
 294.8 266.6 115.2  77.3  62.5  39.3  36.1  14.4  28.6  30.8  25.8   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[105.  134.4 143.1 119.6  87.3 132.1 128.5 113.2 142.3 109.4  91.  101.8
 110.1  91.2 129.1  85.3  92.2  90.8  84.  106.3 116.9  76.6 113.5  97.8
 145.8 183.9 162.2 204.2 254.1 340.  365.4 354.4 302.3 545.9 335.3 248.9
 245.3 347.8 314.3 201.6 318.1 458.  235.  253.7 268.8 247.3 292.6 315.8
 304.  336.7 235.5 244.6 277.  251.3 280.1 279.4 291.1 317.  400.3 440.9
 380.8 351.6 293.6 347.6 359.5 366.9 381.  438.6 661.7 436.6 582.2 622.2
 323.9 556.3 623.4 468.1 361.  610.2 605.5 460.4 545.3 609.3 535.5 412.
 569.4 681.8 465.8 598.2 514.6 583.  322.2 515.5 435.8 343.7 276.6 200.7]"
